Sentence,Tags
"Because of the National Acute Spinal Cord Injury Studies ( NASCIS ) , high - dose methylprednisolone became the standard of care for the acute spinal cord injury .","(('Because', 'O'), ('of', 'O'), ('the', 'O'), ('National', 'O'), ('Acute', 'O'), ('Spinal', 'B'), ('Cord', 'I'), ('Injury', 'I'), ('Studies', 'O'), ('(', 'O'), ('NASCIS', 'O'), (')', 'O'), (',', 'O'), ('high', 'O'), ('-', 'O'), ('dose', 'O'), ('methylprednisolone', 'O'), ('became', 'O'), ('the', 'O'), ('standard', 'O'), ('of', 'O'), ('care', 'O'), ('for', 'O'), ('the', 'O'), ('acute', 'O'), ('spinal', 'B'), ('cord', 'I'), ('injury', 'I'), ('.', 'O'))$$$"
We hypothesize that it may cause some damage to the muscle of spinal cord injury patients .,"(('We', 'O'), ('hypothesize', 'O'), ('that', 'O'), ('it', 'O'), ('may', 'O'), ('cause', 'O'), ('some', 'O'), ('damage', 'B'), ('to', 'I'), ('the', 'I'), ('muscle', 'I'), ('of', 'O'), ('spinal', 'B'), ('cord', 'I'), ('injury', 'I'), ('patients', 'O'), ('.', 'O'))$$$"
"Five patients developed pneumonia ( two Pneumocystis carinii pneumonia , one infectious mononucleosis with polyclonal PTLD lung infiltrate ) and two had bronchiolitis obliterans .","(('Five', 'O'), ('patients', 'O'), ('developed', 'O'), ('pneumonia', 'B'), ('(', 'O'), ('two', 'O'), ('Pneumocystis', 'B'), ('carinii', 'I'), ('pneumonia', 'I'), (',', 'O'), ('one', 'O'), ('infectious', 'B'), ('mononucleosis', 'I'), ('with', 'O'), ('polyclonal', 'O'), ('PTLD', 'B'), ('lung', 'O'), ('infiltrate', 'O'), (')', 'O'), ('and', 'O'), ('two', 'O'), ('had', 'O'), ('bronchiolitis', 'B'), ('obliterans', 'I'), ('.', 'O'))$$$"
"However , when converting patients to RAPA drug levels should be monitored to avoid over - immunosuppression and adequate antiviral and Pneumocystis carinii pneumonia prophylaxis should be given .","(('However', 'O'), (',', 'O'), ('when', 'O'), ('converting', 'O'), ('patients', 'O'), ('to', 'O'), ('RAPA', 'O'), ('drug', 'O'), ('levels', 'O'), ('should', 'O'), ('be', 'O'), ('monitored', 'O'), ('to', 'O'), ('avoid', 'O'), ('over', 'O'), ('-', 'O'), ('immunosuppression', 'O'), ('and', 'O'), ('adequate', 'O'), ('antiviral', 'O'), ('and', 'O'), ('Pneumocystis', 'B'), ('carinii', 'I'), ('pneumonia', 'I'), ('prophylaxis', 'O'), ('should', 'O'), ('be', 'O'), ('given', 'O'), ('.', 'O'))$$$"
The aim of the present study is to examine whether myocardial ischemia due to coronary spasm is induced by dobutamine .,"(('The', 'O'), ('aim', 'O'), ('of', 'O'), ('the', 'O'), ('present', 'O'), ('study', 'O'), ('is', 'O'), ('to', 'O'), ('examine', 'O'), ('whether', 'O'), ('myocardial', 'B'), ('ischemia', 'I'), ('due', 'O'), ('to', 'O'), ('coronary', 'B'), ('spasm', 'I'), ('is', 'O'), ('induced', 'O'), ('by', 'O'), ('dobutamine', 'O'), ('.', 'O'))$$$"
All patients had anginal attacks at rest with ST elevation on the electrocardiogram ( variant angina ) .,"(('All', 'O'), ('patients', 'O'), ('had', 'O'), ('anginal', 'B'), ('attacks', 'O'), ('at', 'O'), ('rest', 'O'), ('with', 'O'), ('ST', 'O'), ('elevation', 'O'), ('on', 'O'), ('the', 'O'), ('electrocardiogram', 'O'), ('(', 'O'), ('variant', 'B'), ('angina', 'I'), (')', 'O'), ('.', 'O'))$$$"
"Coronary spasm was induced by intracoronary injection of acetylcholine , and no fixed coronary artery stenosis was documented on angiograms in all patients .","(('Coronary', 'O'), ('spasm', 'O'), ('was', 'O'), ('induced', 'O'), ('by', 'O'), ('intracoronary', 'O'), ('injection', 'O'), ('of', 'O'), ('acetylcholine', 'O'), (',', 'O'), ('and', 'O'), ('no', 'O'), ('fixed', 'O'), ('coronary', 'B'), ('artery', 'I'), ('stenosis', 'I'), ('was', 'O'), ('documented', 'O'), ('on', 'O'), ('angiograms', 'O'), ('in', 'O'), ('all', 'O'), ('patients', 'O'), ('.', 'O'))$$$"
"We found significant positive correlations between the preoperative levodopa responsiveness of motor signs and the levodopa responsiveness of scores in timed tests ( Core Assessment Program for Intracerebral Transplantations ) in the contralateral limbs and the improvement in these scores after surgery , whereas there was no correlation with the improvement in LID .","(('We', 'O'), ('found', 'O'), ('significant', 'O'), ('positive', 'O'), ('correlations', 'O'), ('between', 'O'), ('the', 'O'), ('preoperative', 'O'), ('levodopa', 'O'), ('responsiveness', 'O'), ('of', 'O'), ('motor', 'O'), ('signs', 'O'), ('and', 'O'), ('the', 'O'), ('levodopa', 'O'), ('responsiveness', 'O'), ('of', 'O'), ('scores', 'O'), ('in', 'O'), ('timed', 'O'), ('tests', 'O'), ('(', 'O'), ('Core', 'O'), ('Assessment', 'O'), ('Program', 'O'), ('for', 'O'), ('Intracerebral', 'O'), ('Transplantations', 'O'), (')', 'O'), ('in', 'O'), ('the', 'O'), ('contralateral', 'O'), ('limbs', 'O'), ('and', 'O'), ('the', 'O'), ('improvement', 'O'), ('in', 'O'), ('these', 'O'), ('scores', 'O'), ('after', 'O'), ('surgery', 'O'), (',', 'O'), ('whereas', 'O'), ('there', 'O'), ('was', 'O'), ('no', 'O'), ('correlation', 'O'), ('with', 'O'), ('the', 'O'), ('improvement', 'O'), ('in', 'O'), ('LID', 'B'), ('.', 'O'))$$$"
"We also found a highly significant correlation ( P : < 0 . 0001 , r = 0 . 8 ) between the volume of the ventral lesion in the GPi and the improvement in LID in the contralateral limbs , whereas there was no correlation between the ventral volume and the improvement in parkinsonian ' off ' signs .","(('We', 'O'), ('also', 'O'), ('found', 'O'), ('a', 'O'), ('highly', 'O'), ('significant', 'O'), ('correlation', 'O'), ('(', 'O'), ('P', 'O'), (':', 'O'), ('<', 'O'), ('0', 'O'), ('.', 'O'), ('0001', 'O'), (',', 'O'), ('r', 'O'), ('=', 'O'), ('0', 'O'), ('.', 'O'), ('8', 'O'), (')', 'O'), ('between', 'O'), ('the', 'O'), ('volume', 'O'), ('of', 'O'), ('the', 'O'), ('ventral', 'O'), ('lesion', 'O'), ('in', 'O'), ('the', 'O'), ('GPi', 'O'), ('and', 'O'), ('the', 'O'), ('improvement', 'O'), ('in', 'O'), ('LID', 'B'), ('in', 'O'), ('the', 'O'), ('contralateral', 'O'), ('limbs', 'O'), (',', 'O'), ('whereas', 'O'), ('there', 'O'), ('was', 'O'), ('no', 'O'), ('correlation', 'O'), ('between', 'O'), ('the', 'O'), ('ventral', 'O'), ('volume', 'O'), ('and', 'O'), ('the', 'O'), ('improvement', 'O'), ('in', 'O'), ('parkinsonian', 'B'), (""'"", 'O'), ('off', 'O'), (""'"", 'O'), ('signs', 'O'), ('.', 'O'))$$$"
The differential predictive value of levodopa responsiveness for the outcome of parkinsonian ' off ' signs and LID and the different correlations of ventral lesion volume with dyskinesias and parkinsonian ' off ' signs indicate that different anatomical or pathophysiological substrates may be responsible for the generation of parkinsonian ' off ' signs and dyskinesias .,"(('The', 'O'), ('differential', 'O'), ('predictive', 'O'), ('value', 'O'), ('of', 'O'), ('levodopa', 'O'), ('responsiveness', 'O'), ('for', 'O'), ('the', 'O'), ('outcome', 'O'), ('of', 'O'), ('parkinsonian', 'B'), (""'"", 'O'), ('off', 'O'), (""'"", 'O'), ('signs', 'O'), ('and', 'O'), ('LID', 'B'), ('and', 'O'), ('the', 'O'), ('different', 'O'), ('correlations', 'O'), ('of', 'O'), ('ventral', 'O'), ('lesion', 'O'), ('volume', 'O'), ('with', 'O'), ('dyskinesias', 'B'), ('and', 'O'), ('parkinsonian', 'B'), (""'"", 'O'), ('off', 'O'), (""'"", 'O'), ('signs', 'O'), ('indicate', 'O'), ('that', 'O'), ('different', 'O'), ('anatomical', 'O'), ('or', 'O'), ('pathophysiological', 'O'), ('substrates', 'O'), ('may', 'O'), ('be', 'O'), ('responsible', 'O'), ('for', 'O'), ('the', 'O'), ('generation', 'O'), ('of', 'O'), ('parkinsonian', 'B'), (""'"", 'O'), ('off', 'O'), (""'"", 'O'), ('signs', 'O'), ('and', 'O'), ('dyskinesias', 'B'), ('.', 'O'))$$$"
"Patient demographics , history of underlying drug or alcohol - related seizure disorder , estimated time from seizure to sample collection , history or suspicion of cocaine or amphetamine abuse , results of clinical urine testing for drugs of abuse , and assay results were recorded without patient identifiers .","(('Patient', 'O'), ('demographics', 'O'), (',', 'O'), ('history', 'O'), ('of', 'O'), ('underlying', 'O'), ('drug', 'O'), ('or', 'O'), ('alcohol', 'O'), ('-', 'O'), ('related', 'O'), ('seizure', 'B'), ('disorder', 'O'), (',', 'O'), ('estimated', 'O'), ('time', 'O'), ('from', 'O'), ('seizure', 'B'), ('to', 'O'), ('sample', 'O'), ('collection', 'O'), (',', 'O'), ('history', 'O'), ('or', 'O'), ('suspicion', 'O'), ('of', 'O'), ('cocaine', 'B'), ('or', 'I'), ('amphetamine', 'I'), ('abuse', 'I'), (',', 'O'), ('results', 'O'), ('of', 'O'), ('clinical', 'O'), ('urine', 'O'), ('testing', 'O'), ('for', 'O'), ('drugs', 'O'), ('of', 'O'), ('abuse', 'O'), (',', 'O'), ('and', 'O'), ('assay', 'O'), ('results', 'O'), ('were', 'O'), ('recorded', 'O'), ('without', 'O'), ('patient', 'O'), ('identifiers', 'O'), ('.', 'O'))$$$"
Contribution of sodium valproate to the syndrome of inappropriate secretion of antidiuretic hormone .,"(('Contribution', 'O'), ('of', 'O'), ('sodium', 'O'), ('valproate', 'O'), ('to', 'O'), ('the', 'O'), ('syndrome', 'B'), ('of', 'I'), ('inappropriate', 'I'), ('secretion', 'I'), ('of', 'I'), ('antidiuretic', 'I'), ('hormone', 'I'), ('.', 'O'))$$$"
We report the case of a 62 - year - old man who was administered sodium valproate ( VPA ) and who subsequently developed the syndrome of inappropriate secretion of antidiuretic hormone ( SIADH ) .,"(('We', 'O'), ('report', 'O'), ('the', 'O'), ('case', 'O'), ('of', 'O'), ('a', 'O'), ('62', 'O'), ('-', 'O'), ('year', 'O'), ('-', 'O'), ('old', 'O'), ('man', 'O'), ('who', 'O'), ('was', 'O'), ('administered', 'O'), ('sodium', 'O'), ('valproate', 'O'), ('(', 'O'), ('VPA', 'O'), (')', 'O'), ('and', 'O'), ('who', 'O'), ('subsequently', 'O'), ('developed', 'O'), ('the', 'O'), ('syndrome', 'B'), ('of', 'I'), ('inappropriate', 'I'), ('secretion', 'I'), ('of', 'I'), ('antidiuretic', 'I'), ('hormone', 'I'), ('(', 'O'), ('SIADH', 'B'), (')', 'O'), ('.', 'O'))$$$"
He had been taking VPA for treatment of idiopathic generalized tonic - clonic convulsions since he was 56 years old .,"(('He', 'O'), ('had', 'O'), ('been', 'O'), ('taking', 'O'), ('VPA', 'O'), ('for', 'O'), ('treatment', 'O'), ('of', 'O'), ('idiopathic', 'O'), ('generalized', 'O'), ('tonic', 'B'), ('-', 'I'), ('clonic', 'I'), ('convulsions', 'I'), ('since', 'O'), ('he', 'O'), ('was', 'O'), ('56', 'O'), ('years', 'O'), ('old', 'O'), ('.', 'O'))$$$"
In the IPRK phenylephrine and acetylcholine related responses were significantly impaired in the ADR - nephropathy group .,"(('In', 'O'), ('the', 'O'), ('IPRK', 'O'), ('phenylephrine', 'O'), ('and', 'O'), ('acetylcholine', 'O'), ('related', 'O'), ('responses', 'O'), ('were', 'O'), ('significantly', 'O'), ('impaired', 'O'), ('in', 'O'), ('the', 'O'), ('ADR', 'O'), ('-', 'O'), ('nephropathy', 'B'), ('group', 'O'), ('.', 'O'))$$$"
"Cardiotoxicity was defined by reductions in left - ventricular ejection fraction , assessed by serial multigated radionuclide angiography scans , or congestive heart failure ( CHF ) .","(('Cardiotoxicity', 'B'), ('was', 'O'), ('defined', 'O'), ('by', 'O'), ('reductions', 'O'), ('in', 'O'), ('left', 'O'), ('-', 'O'), ('ventricular', 'O'), ('ejection', 'O'), ('fraction', 'O'), (',', 'O'), ('assessed', 'O'), ('by', 'O'), ('serial', 'O'), ('multigated', 'O'), ('radionuclide', 'O'), ('angiography', 'O'), ('scans', 'O'), (',', 'O'), ('or', 'O'), ('congestive', 'B'), ('heart', 'I'), ('failure', 'I'), ('(', 'O'), ('CHF', 'B'), (')', 'O'), ('.', 'O'))$$$"
RESULTS : Six percent of MC patients versus 21 % ( including five cases of CHF ) of AC patients developed cardiotoxicity ( P = . 0002 ) .,"(('RESULTS', 'O'), (':', 'O'), ('Six', 'O'), ('percent', 'O'), ('of', 'O'), ('MC', 'O'), ('patients', 'O'), ('versus', 'O'), ('21', 'O'), ('%', 'O'), ('(', 'O'), ('including', 'O'), ('five', 'O'), ('cases', 'O'), ('of', 'O'), ('CHF', 'B'), (')', 'O'), ('of', 'O'), ('AC', 'O'), ('patients', 'O'), ('developed', 'O'), ('cardiotoxicity', 'B'), ('(', 'O'), ('P', 'O'), ('=', 'O'), ('.', 'O'), ('0002', 'O'), (')', 'O'), ('.', 'O'))$$$"
Erythropoietin restores the anemia - induced reduction in cyclophosphamide cytotoxicity in rat tumors .,"(('Erythropoietin', 'O'), ('restores', 'O'), ('the', 'O'), ('anemia', 'B'), ('-', 'O'), ('induced', 'O'), ('reduction', 'O'), ('in', 'O'), ('cyclophosphamide', 'O'), ('cytotoxicity', 'B'), ('in', 'O'), ('rat', 'O'), ('tumors', 'B'), ('.', 'O'))$$$"
The aim of this study was to examine the impact of anemia prevention by recombinant human erythropoietin ( rHuEPO ) treatment on the cytotoxicity of cyclophosphamide in solid experimental tumors .,"(('The', 'O'), ('aim', 'O'), ('of', 'O'), ('this', 'O'), ('study', 'O'), ('was', 'O'), ('to', 'O'), ('examine', 'O'), ('the', 'O'), ('impact', 'O'), ('of', 'O'), ('anemia', 'B'), ('prevention', 'O'), ('by', 'O'), ('recombinant', 'O'), ('human', 'O'), ('erythropoietin', 'O'), ('(', 'O'), ('rHuEPO', 'O'), (')', 'O'), ('treatment', 'O'), ('on', 'O'), ('the', 'O'), ('cytotoxicity', 'B'), ('of', 'O'), ('cyclophosphamide', 'O'), ('in', 'O'), ('solid', 'O'), ('experimental', 'O'), ('tumors', 'B'), ('.', 'O'))$$$"
"Four days after carboplatin treatment , tumors ( DS - sarcoma of the rat ) were implanted s . c . onto the hind food dorsum .","(('Four', 'O'), ('days', 'O'), ('after', 'O'), ('carboplatin', 'O'), ('treatment', 'O'), (',', 'O'), ('tumors', 'B'), ('(', 'O'), ('DS', 'O'), ('-', 'O'), ('sarcoma', 'B'), ('of', 'O'), ('the', 'O'), ('rat', 'O'), (')', 'O'), ('were', 'O'), ('implanted', 'O'), ('s', 'O'), ('.', 'O'), ('c', 'O'), ('.', 'O'), ('onto', 'O'), ('the', 'O'), ('hind', 'O'), ('food', 'O'), ('dorsum', 'O'), ('.', 'O'))$$$"
"In the anemia group , the growth delay was significantly shorter compared with nonanemic controls ( 13 . 3 days versus 8 . 6 days ) .","(('In', 'O'), ('the', 'O'), ('anemia', 'B'), ('group', 'O'), (',', 'O'), ('the', 'O'), ('growth', 'O'), ('delay', 'O'), ('was', 'O'), ('significantly', 'O'), ('shorter', 'O'), ('compared', 'O'), ('with', 'O'), ('nonanemic', 'O'), ('controls', 'O'), ('(', 'O'), ('13', 'O'), ('.', 'O'), ('3', 'O'), ('days', 'O'), ('versus', 'O'), ('8', 'O'), ('.', 'O'), ('6', 'O'), ('days', 'O'), (')', 'O'), ('.', 'O'))$$$"
"In the group where anemia was prevented by rHuEPO treatment , growth delay was comparable with that of nonanemic controls ( 13 . 3 days ) .","(('In', 'O'), ('the', 'O'), ('group', 'O'), ('where', 'O'), ('anemia', 'B'), ('was', 'O'), ('prevented', 'O'), ('by', 'O'), ('rHuEPO', 'O'), ('treatment', 'O'), (',', 'O'), ('growth', 'O'), ('delay', 'O'), ('was', 'O'), ('comparable', 'O'), ('with', 'O'), ('that', 'O'), ('of', 'O'), ('nonanemic', 'O'), ('controls', 'O'), ('(', 'O'), ('13', 'O'), ('.', 'O'), ('3', 'O'), ('days', 'O'), (')', 'O'), ('.', 'O'))$$$"
"These results suggest that chemotherapy - induced anemia reduces cytotoxicity of cyclophosphamide in tumors , whereas correction of anemia by rHuEPO treatment ( epoetin alpha ) increases the sensitivity , probably as a result of an improved oxygen supply to tumor tissue .","(('These', 'O'), ('results', 'O'), ('suggest', 'O'), ('that', 'O'), ('chemotherapy', 'O'), ('-', 'O'), ('induced', 'O'), ('anemia', 'B'), ('reduces', 'O'), ('cytotoxicity', 'B'), ('of', 'O'), ('cyclophosphamide', 'O'), ('in', 'O'), ('tumors', 'B'), (',', 'O'), ('whereas', 'O'), ('correction', 'O'), ('of', 'O'), ('anemia', 'B'), ('by', 'O'), ('rHuEPO', 'O'), ('treatment', 'O'), ('(', 'O'), ('epoetin', 'O'), ('alpha', 'O'), (')', 'O'), ('increases', 'O'), ('the', 'O'), ('sensitivity', 'O'), (',', 'O'), ('probably', 'O'), ('as', 'O'), ('a', 'O'), ('result', 'O'), ('of', 'O'), ('an', 'O'), ('improved', 'O'), ('oxygen', 'O'), ('supply', 'O'), ('to', 'O'), ('tumor', 'B'), ('tissue', 'O'), ('.', 'O'))$$$"
Fatal haemorrhagic myocarditis secondary to cyclophosphamide therapy .,"(('Fatal', 'O'), ('haemorrhagic', 'B'), ('myocarditis', 'I'), ('secondary', 'O'), ('to', 'O'), ('cyclophosphamide', 'O'), ('therapy', 'O'), ('.', 'O'))$$$"
Haemorrhagic myocarditis is a rare but important complication of cyclophosphamide therapy .,"(('Haemorrhagic', 'B'), ('myocarditis', 'I'), ('is', 'O'), ('a', 'O'), ('rare', 'O'), ('but', 'O'), ('important', 'O'), ('complication', 'O'), ('of', 'O'), ('cyclophosphamide', 'O'), ('therapy', 'O'), ('.', 'O'))$$$"
"CASE SUMMARY : A 68 - year - old white woman with Candida glabrata isolated from a presacral abscess developed TDP eight days after commencing oral fluconazole The patient had no other risk factors for TDP , including coronary artery disease , cardiomyopathy , congestive heart failure , and electrolyte abnormalities There was a temporal association between the initiation of fluconazole and TDP .","(('CASE', 'O'), ('SUMMARY', 'O'), (':', 'O'), ('A', 'O'), ('68', 'O'), ('-', 'O'), ('year', 'O'), ('-', 'O'), ('old', 'O'), ('white', 'O'), ('woman', 'O'), ('with', 'O'), ('Candida', 'O'), ('glabrata', 'O'), ('isolated', 'O'), ('from', 'O'), ('a', 'O'), ('presacral', 'O'), ('abscess', 'O'), ('developed', 'O'), ('TDP', 'B'), ('eight', 'O'), ('days', 'O'), ('after', 'O'), ('commencing', 'O'), ('oral', 'O'), ('fluconazole', 'O'), ('The', 'O'), ('patient', 'O'), ('had', 'O'), ('no', 'O'), ('other', 'O'), ('risk', 'O'), ('factors', 'O'), ('for', 'O'), ('TDP', 'B'), (',', 'O'), ('including', 'O'), ('coronary', 'B'), ('artery', 'I'), ('disease', 'I'), (',', 'O'), ('cardiomyopathy', 'B'), (',', 'O'), ('congestive', 'B'), ('heart', 'I'), ('failure', 'I'), (',', 'O'), ('and', 'O'), ('electrolyte', 'O'), ('abnormalities', 'O'), ('There', 'O'), ('was', 'O'), ('a', 'O'), ('temporal', 'O'), ('association', 'O'), ('between', 'O'), ('the', 'O'), ('initiation', 'O'), ('of', 'O'), ('fluconazole', 'O'), ('and', 'O'), ('TDP', 'B'), ('.', 'O'))$$$"
The possible mechanism is depression of rapidly activating delayed rectifier potassium currents .,"(('The', 'O'), ('possible', 'O'), ('mechanism', 'O'), ('is', 'O'), ('depression', 'B'), ('of', 'O'), ('rapidly', 'O'), ('activating', 'O'), ('delayed', 'O'), ('rectifier', 'O'), ('potassium', 'O'), ('currents', 'O'), ('.', 'O'))$$$"
"CONCLUSIONS : Clinicians should be aware that fluconazole , even at low doses , may cause prolongation of the QT interval , leading to TDP .","(('CONCLUSIONS', 'O'), (':', 'O'), ('Clinicians', 'O'), ('should', 'O'), ('be', 'O'), ('aware', 'O'), ('that', 'O'), ('fluconazole', 'O'), (',', 'O'), ('even', 'O'), ('at', 'O'), ('low', 'O'), ('doses', 'O'), (',', 'O'), ('may', 'O'), ('cause', 'O'), ('prolongation', 'B'), ('of', 'I'), ('the', 'I'), ('QT', 'I'), ('interval', 'I'), (',', 'O'), ('leading', 'O'), ('to', 'O'), ('TDP', 'B'), ('.', 'O'))$$$"
"A 67 - year - old man who was treated with oxacillin for one week because of Staphylococcus aureus bacteremia , developed renal failure and diffuse , symmetric , palpable purpuric lesions on his feet .","(('A', 'O'), ('67', 'O'), ('-', 'O'), ('year', 'O'), ('-', 'O'), ('old', 'O'), ('man', 'O'), ('who', 'O'), ('was', 'O'), ('treated', 'O'), ('with', 'O'), ('oxacillin', 'O'), ('for', 'O'), ('one', 'O'), ('week', 'O'), ('because', 'O'), ('of', 'O'), ('Staphylococcus', 'B'), ('aureus', 'I'), ('bacteremia', 'I'), (',', 'O'), ('developed', 'O'), ('renal', 'B'), ('failure', 'I'), ('and', 'O'), ('diffuse', 'O'), (',', 'O'), ('symmetric', 'O'), (',', 'O'), ('palpable', 'O'), ('purpuric', 'B'), ('lesions', 'I'), ('on', 'O'), ('his', 'O'), ('feet', 'O'), ('.', 'O'))$$$"
"Leucocytoclastic vasculitis presents as palpable purpura of the lower extremities often accompanied by abdominal pain , arthralgia , and renal involvement .","(('Leucocytoclastic', 'B'), ('vasculitis', 'I'), ('presents', 'O'), ('as', 'O'), ('palpable', 'O'), ('purpura', 'B'), ('of', 'O'), ('the', 'O'), ('lower', 'O'), ('extremities', 'O'), ('often', 'O'), ('accompanied', 'O'), ('by', 'O'), ('abdominal', 'B'), ('pain', 'I'), (',', 'O'), ('arthralgia', 'B'), (',', 'O'), ('and', 'O'), ('renal', 'B'), ('involvement', 'I'), ('.', 'O'))$$$"
"A percutaneous liver biopsy was obtained showing marked cholestasis , with portal edema , ductular proliferation , and acute inflammation .","(('A', 'O'), ('percutaneous', 'O'), ('liver', 'O'), ('biopsy', 'O'), ('was', 'O'), ('obtained', 'O'), ('showing', 'O'), ('marked', 'O'), ('cholestasis', 'B'), (',', 'O'), ('with', 'O'), ('portal', 'O'), ('edema', 'B'), (',', 'O'), ('ductular', 'O'), ('proliferation', 'O'), (',', 'O'), ('and', 'O'), ('acute', 'O'), ('inflammation', 'B'), ('.', 'O'))$$$"
OBJECTIVE : To report a case of multiple episodes of seizure activity in an AIDS patent following amphotericin B infusion .,"(('OBJECTIVE', 'O'), (':', 'O'), ('To', 'O'), ('report', 'O'), ('a', 'O'), ('case', 'O'), ('of', 'O'), ('multiple', 'O'), ('episodes', 'O'), ('of', 'O'), ('seizure', 'B'), ('activity', 'O'), ('in', 'O'), ('an', 'O'), ('AIDS', 'B'), ('patent', 'O'), ('following', 'O'), ('amphotericin', 'O'), ('B', 'O'), ('infusion', 'O'), ('.', 'O'))$$$"
